id_indiv,id_territoire,id_legis,id_mandat,id_inves,id_motif_deb,id_motif_fin,remporte,id_suppleant,date_deb,date_fin
PA1551,PO231005,12,1,,1,3,True,PA267840,2002-06-19,2007-06-19
PA610195,PO644939,14,1,,1,3,True,PA643051,2012-06-20,2017-06-20
PA267075,PO230437,12,1,,1,3,True,PA267076,2002-06-19,2007-06-19
PA267075,PO644423,14,1,,1,11,True,PA643183,2012-06-20,2016-03-10
PA267075,PO384269,13,1,,1,3,True,PA267076,2007-06-20,2012-06-19
PA794478,PO792134,16,1,,1,0,True,PA794482,2022-06-19,
PA719748,PO717822,15,1,,1,3,True,PA719752,2017-06-18,2022-06-21
PA719006,PO717594,15,1,,1,3,True,PA719010,2017-06-18,2022-06-21
PA719006,PO792840,16,1,,1,0,True,PA793390,2022-06-19,
PA706,PO384489,13,1,,1,7,True,PA342997,2007-06-20,2012-06-16
PA706,PO644643,14,1,,10,11,True,PA342997,2012-06-20,2013-04-20
PA706,PO644643,14,1,,1,7,True,PA342997,2012-06-20,2012-07-21
PA267049,PO384526,13,1,,1,3,True,PA343466,2007-06-20,2012-06-19
PA267049,PO230694,12,1,,1,3,True,PA267050,2002-06-19,2007-06-19
PA795982,PO792534,16,1,,1,0,True,PA795986,2022-06-19,
PA722090,PO718436,15,1,,4,6,True,,2017-06-18,2022-06-20
PA341924,PO384411,13,1,,4,3,True,,2007-06-20,2012-06-19
PA794322,PO791968,16,1,,1,0,True,PA794326,2022-06-19,
PA642764,PO717748,15,1,,1,12,True,PA719546,2017-06-18,2017-12-18
PA642764,PO717748,15,1,,15,3,True,PA719546,2018-03-18,2022-06-21
PA642764,PO793022,16,1,,1,0,True,PA719546,2022-06-19,
PA642764,PO644561,14,1,,4,6,True,,2012-06-20,2015-07-17
PA605349,PO644459,14,1,,1,3,True,PA642675,2012-06-20,2017-06-20
PA794450,PO792036,16,1,,1,0,True,PA794454,2022-06-19,
PA331582,PO644540,14,1,,1,3,True,PA341582,2012-06-20,2017-06-20
PA331582,PO717678,15,1,,1,3,True,PA341582,2017-06-18,2022-06-21
PA331582,PO384386,13,1,,1,3,True,PA341582,2007-06-20,2012-06-19
PA331582,PO792932,16,1,,1,0,True,PA793644,2022-06-19,
PA608686,PO644799,14,1,,1,3,True,PA642919,2012-06-20,2017-06-20
PA720644,PO718038,15,1,,1,3,True,PA720648,2017-06-18,2022-06-21
PA720644,PO792154,16,1,,1,0,True,PA794754,2022-06-19,
PA909,PO230617,12,1,,1,3,True,PA1485,2002-06-19,2007-06-19
PA909,PO384449,13,1,,1,3,True,PA1485,2007-06-20,2012-06-19
PA720888,PO718496,15,1,,8,11,True,,2017-06-18,2020-06-24
PA774956,PO718140,15,1,,8,3,True,PA774966,2020-09-27,2022-06-21
PA538,PO384616,13,1,,1,3,True,PA266804,2007-06-20,2012-06-19
PA538,PO230784,12,1,,1,3,True,PA266804,2002-06-19,2007-06-19
PA337332,PO384816,13,1,,1,3,True,PA347326,2007-06-20,2012-06-19
PA334149,PO644734,14,1,,1,3,True,PA642892,2012-06-20,2017-06-20
PA334149,PO384580,13,1,,1,3,True,PA2486,2007-06-20,2012-06-19
PA334149,PO718046,15,1,,1,17,True,PA720672,2017-06-18,2020-08-04
PA795216,PO792826,16,1,,1,0,True,PA795220,2022-06-19,
PA722292,PO792226,16,1,,1,0,True,PA795002,2022-06-19,
PA722292,PO718126,15,1,,1,3,True,PA722296,2017-06-18,2022-06-21
PA1182,PO644610,14,1,,1,3,True,PA342552,2012-06-20,2017-06-20
PA1182,PO230624,12,1,,1,3,True,PA442,2002-06-19,2007-06-19
PA1182,PO384456,13,1,,1,3,True,PA342552,2007-06-20,2012-06-19
PA719210,PO717656,15,1,,1,3,True,PA719214,2017-06-18,2022-06-21
PA344492,PO384607,13,1,,13,3,True,,2007-06-20,2012-06-19
PA344492,PO644761,14,1,,1,3,True,PA642884,2012-06-20,2017-06-20
PA266814,PO231003,12,1,,1,3,True,PA266835,2002-06-19,2007-06-19
PA721764,PO718212,15,1,,1,7,True,PA721768,2017-06-18,2020-08-26
PA721764,PO792332,16,1,,1,7,True,PA721828,2022-06-19,2022-07-22
PA337483,PO718536,15,1,,1,11,True,PA721016,2017-06-18,2021-07-01
PA337483,PO644982,14,1,,1,3,True,PA643153,2012-06-20,2017-06-20
PA337483,PO384828,13,1,,1,3,True,PA347477,2007-06-20,2012-06-19
PA1627,PO230817,12,1,,1,3,True,PA266780,2002-06-19,2007-06-19
PA720446,PO717984,15,1,,1,3,True,PA720450,2017-06-18,2022-06-21
PA720446,PO792104,16,1,,1,0,True,PA794634,2022-06-19,
PA1141,PO644713,14,1,,1,3,True,PA642871,2012-06-20,2017-06-20
PA1141,PO230727,12,1,,1,3,True,PA2696,2002-06-19,2007-06-19
PA1141,PO384559,13,1,,1,3,True,PA2696,2007-06-20,2012-06-19
PA606495,PO644572,14,1,,1,3,True,PA642756,2012-06-20,2017-06-20
PA1155,PO230439,12,1,,1,3,True,PA267078,2002-06-19,2007-06-19
PA1155,PO644425,14,1,,1,3,True,PA340051,2012-06-20,2017-06-20
PA1155,PO384271,13,1,,1,3,True,PA340051,2007-06-20,2012-06-19
PA720334,PO717972,15,1,,1,3,True,PA720338,2017-06-18,2022-06-21
PA720334,PO792092,16,1,,1,0,True,PA794378,2022-06-19,
PA796090,PO792354,16,1,,1,0,True,PA796094,2022-06-19,
PA1631,PO230646,12,1,,1,3,True,PA267431,2002-06-19,2007-06-19
PA2338,PO644695,14,1,,1,3,True,PA642878,2012-06-20,2017-06-20
PA2338,PO384542,13,1,,1,3,True,PA343667,2007-06-20,2012-06-19
PA2338,PO230710,12,1,,1,3,True,PA2376,2002-06-19,2007-06-19
PA721996,PO718372,15,1,,13,3,True,,2017-06-18,2022-06-21
PA267249,PO230435,12,1,,1,3,True,PA267250,2002-06-19,2007-06-19
PA795228,PO792576,16,1,,1,0,True,PA795232,2022-06-19,
PA722284,PO718122,15,1,,1,3,True,PA722288,2017-06-18,2022-06-21
PA722284,PO792222,16,1,,1,0,True,PA794998,2022-06-19,
PA794650,PO792144,16,1,,1,0,True,PA794654,2022-06-19,
PA609983,PO644923,14,1,,1,3,True,PA643028,2012-06-20,2017-06-20
PA643134,PO791938,16,1,,1,0,True,PA267285,2022-06-19,
PA643134,PO717838,15,1,,1,3,True,PA267285,2017-06-18,2022-06-21
PA794678,PO792204,16,1,,1,0,True,PA720606,2022-06-19,
PA795200,PO792358,16,1,,1,0,True,PA795204,2022-06-19,
PA774954,PO792006,16,1,,1,0,True,PA794246,2022-06-19,
PA774954,PO717890,15,1,,8,3,True,PA2792,2020-09-20,2022-06-21
PA1816,PO644924,14,1,,1,7,True,PA1567,2012-06-20,2012-07-21
PA1816,PO384770,13,1,,1,7,True,PA1567,2007-06-20,2012-06-16
PA1816,PO230938,12,1,,1,3,True,PA1567,2002-06-19,2007-06-19
PA1816,PO644924,14,1,,10,3,True,PA1567,2012-06-20,2017-06-20
PA337442,PO384824,13,1,,1,3,True,PA347436,2007-06-20,2012-06-19
PA1341,PO384714,13,1,,1,3,True,PA345941,2007-06-20,2012-06-19
PA1341,PO230882,12,1,,1,3,True,PA267618,2002-06-19,2007-06-19
PA1355,PO384780,13,1,,1,3,True,PA346822,2007-06-20,2012-06-19
PA1355,PO230948,12,1,,4,3,True,,2005-03-13,2007-06-19
PA2884,PO384322,13,1,,1,3,True,PA340755,2007-06-20,2012-06-19
PA2884,PO230490,12,1,,1,3,True,PA1372,2002-06-19,2007-06-19
PA720652,PO718036,15,1,,1,3,True,PA720656,2017-06-18,2022-06-21
PA720134,PO717890,15,1,,8,11,True,,2017-06-18,2020-08-01
PA1433,PO384359,13,1,,1,3,True,PA341246,2007-06-20,2012-06-19
PA1433,PO230527,12,1,,1,3,True,PA267410,2002-06-19,2007-06-19
PA721202,PO718428,15,1,,1,3,True,PA721206,2017-06-18,2022-06-21
PA721202,PO792532,16,1,,1,0,True,PA721206,2022-06-19,
PA608684,PO644798,14,1,,1,3,True,PA642918,2012-06-20,2017-06-20
PA721564,PO718234,15,1,,4,6,True,,2017-06-18,2019-04-27
PA923,PO717918,15,1,,1,3,True,PA642843,2017-06-18,2022-06-21
PA923,PO384511,13,1,,1,3,True,PA343273,2007-06-20,2012-06-19
PA923,PO230679,12,1,,1,3,True,PA267547,2002-06-19,2007-06-19
PA923,PO644665,14,1,,1,3,True,PA642843,2012-06-20,2017-06-20
PA331594,PO384387,13,1,,1,3,True,PA341594,2007-06-20,2012-06-19
PA331594,PO644541,14,1,,1,7,True,PA642736,2012-06-20,2016-02-27
PA720108,PO717872,15,1,,1,3,True,PA720112,2017-06-18,2022-06-21
PA610752,PO644992,14,1,,1,3,True,PA643101,2012-06-20,2017-06-20
PA336576,PO644916,14,1,,1,3,True,PA643174,2012-06-20,2017-06-20
PA336576,PO384762,13,1,,1,3,True,PA346571,2007-06-20,2012-06-19
PA704,PO384545,13,1,,1,3,True,PA343706,2007-06-20,2012-06-19
PA722086,PO718436,15,1,,1,7,True,PA722090,2017-06-18,2019-02-25
PA722086,PO718436,15,1,,10,3,True,PA722090,2017-06-18,2022-06-21
PA267711,PO384515,13,1,,1,3,True,PA267712,2007-06-20,2012-06-19
PA267711,PO230683,12,1,,20,3,True,PA267712,2005-09-11,2007-06-19
PA267705,PO230597,12,1,,1,3,True,PA267706,2002-06-19,2007-06-19
PA267705,PO384429,13,1,,1,3,True,PA267706,2007-06-20,2012-06-19
PA720054,PO717858,15,1,,1,3,True,PA720058,2017-06-18,2022-06-21
PA720054,PO791974,16,1,,1,0,True,PA794174,2022-06-19,
PA1221,PO384742,13,1,,4,6,True,,2007-06-20,2012-06-16
PA721438,PO718188,15,1,,8,3,True,,2017-06-18,2022-06-21
PA267856,PO230589,12,1,,1,3,True,PA267857,2002-06-19,2007-06-19
PA332843,PO384477,13,1,,1,3,True,PA342843,2007-06-20,2012-06-19
PA332843,PO644631,14,1,,1,3,True,PA342843,2012-06-20,2017-06-20
PA2700,PO644972,14,1,,1,3,True,PA643129,2012-06-20,2017-06-20
PA2700,PO230986,12,1,,1,3,True,PA267893,2002-06-19,2007-06-19
PA2700,PO384818,13,1,,1,3,True,PA267893,2007-06-20,2012-06-19
PA721410,PO718184,15,1,,1,3,True,PA721414,2017-06-18,2022-06-21
PA721410,PO792288,16,1,,1,0,True,PA795132,2022-06-19,
PA2099,PO644613,14,1,,1,3,True,PA342597,2012-06-20,2017-06-20
PA2099,PO384459,13,1,,1,3,True,PA342597,2007-06-20,2012-06-19
PA2099,PO230627,12,1,,1,3,True,PA1847,2002-06-19,2007-06-19
PA719616,PO717786,15,1,,1,3,True,PA719620,2017-06-18,2022-06-21
PA719170,PO717642,15,1,,1,3,True,PA719174,2017-06-18,2022-06-21
PA670,PO230899,12,1,,1,3,True,PA267055,2002-06-19,2007-06-19
PA664,PO231007,12,1,,15,3,True,,2003-03-23,2007-06-19
PA267895,PO384819,13,1,,1,3,True,PA347383,2007-06-20,2012-06-19
PA267895,PO644973,14,1,,1,3,True,PA347383,2012-06-20,2017-06-20
PA267895,PO230987,12,1,,1,3,True,PA267896,2002-06-19,2007-06-19
PA795176,PO792762,16,1,,1,0,True,PA795180,2022-06-19,
PA717161,PO792874,16,1,,1,7,True,PA793416,2022-06-19,2022-07-22
PA795604,PO792612,16,1,,1,0,True,PA795608,2022-06-19,
PA687214,PO644955,14,1,,15,3,True,PA687228,2012-12-16,2017-06-20
PA720256,PO717922,15,1,,1,3,True,PA720260,2017-06-18,2022-06-21
PA720256,PO792038,16,1,,1,0,True,PA720260,2022-06-19,
PA340755,PO644476,14,1,,1,3,True,PA642660,2012-06-20,2017-06-20
PA720242,PO717920,15,1,,10,3,True,PA720246,2017-06-18,2022-06-21
PA720242,PO717920,15,1,,1,7,True,PA720246,2017-06-18,2020-08-26
PA341339,PO384367,13,1,,13,3,True,,2007-06-20,2012-06-19
PA341339,PO644521,14,1,,1,3,True,PA642722,2012-06-20,2017-06-20
PA1023,PO230733,12,1,,15,3,True,PA333972,2002-12-15,2007-06-19
PA721174,PO718602,15,1,,1,3,True,PA721178,2017-06-18,2022-06-21
PA719372,PO792942,16,1,,1,0,True,PA719376,2022-06-19,
PA719372,PO717668,15,1,,1,3,True,PA719376,2017-06-18,2022-06-21
PA314,PO645012,14,1,,1,3,True,PA643014,2012-06-20,2017-06-20
PA328,PO230640,12,1,,1,3,True,PA266863,2002-06-19,2007-06-19
PA328,PO384472,13,1,,1,7,True,PA266863,2007-06-20,2012-06-15
PA328,PO644626,14,1,,10,7,True,,2012-06-20,2016-03-11
PA328,PO644626,14,1,,1,7,True,PA266863,2012-06-20,2012-07-20
PA795374,PO792470,16,1,,1,0,True,PA795378,2022-06-19,
PA718736,PO717500,15,1,,1,3,True,PA718740,2017-06-18,2022-06-21
PA1976,PO230595,12,1,,1,3,True,PA2253,2002-06-19,2007-06-19
PA677483,PO717522,15,1,,1,3,True,PA718820,2017-06-18,2022-06-21
PA677483,PO792728,16,1,,1,0,True,PA718820,2022-06-19,
PA795406,PO792408,16,1,,1,0,True,PA1695,2022-06-19,
PA794718,PO792180,16,1,,1,0,True,PA794722,2022-06-19,
PA331146,PO384351,13,1,,1,3,True,PA341146,2007-06-20,2012-06-19
PA331146,PO644505,14,1,,1,3,True,PA642702,2012-06-20,2017-06-20
PA1963,PO644512,14,1,,1,3,True,PA642693,2012-06-20,2017-06-20
PA267314,PO384651,13,1,,1,3,True,PA267315,2007-06-20,2012-06-19
